"","x"
"7163",21
"7164",22
"7165",22
"7166",23
"7167",23
"7168",24
"7169",24
"7170",25
"7171",25
"7172",26
"7173",26
"7174",1
"7175",1
"7176",2
"7177",2
"7178",3
"7179",3
"7180",4
"7181",4
"7182",5
"7183",5
"7184",6
"7185",6
"7186",7
"7187",7
"7188",8
"7189",8
"7190",9
"7191",9
"7192",10
"7193",10
"7194",11
"7195",11
"7196",12
"7197",12
"7198",13
"7199",13
"7200",14
"7201",14
"7202",15
"7203",15
"7204",16
"7205",16
"7206",17
"7207",17
"7208",18
"7209",18
"7210",19
"7211",19
"7212",20
"7213",20
"7214",21
"7215",21
"7216",22
"7217",22
"7218",23
"7219",23
"7220",24
"7221",24
"7222",25
"7223",25
"7224",26
"7225",26
"7226",1
"7227",1
"7228",2
"7229",2
"7230",3
"7231",3
"7232",4
"7233",4
"7234",5
"7235",5
"7236",6
"7237",6
"7238",7
"7239",7
"7240",8
"7241",8
"7242",9
"7243",9
"7244",10
"7245",10
"7246",11
"7247",11
"7248",12
"7249",12
"7250",13
"7251",13
"7252",14
"7253",14
"7254",15
"7255",15
"7256",16
"7257",16
"7258",17
"7259",17
"7260",18
"7261",18
"7262",19
"7263",19
"7264",20
"7265",20
"7266",21
"7267",21
"7268",22
"7269",22
"7270",23
"7271",23
"7272",24
"7273",24
"7274",25
"7275",25
"7276",26
"7277",26
"7278",1
"7279",1
"7280",2
"7281",2
"7282",3
"7283",3
"7284",4
"7285",4
"7286",5
"7287",5
"7288",6
"7289",6
"7290",7
"7291",7
"7292",8
"7293",8
"7294",9
"7295",9
"7296",10
"7297",10
"7298",11
"7299",11
"7300",12
"7301",12
"7302",13
"7303",13
"7304",14
"7305",14
"7306",15
"7307",15
"7308",16
"7309",16
"7310",17
"7311",17
"7312",18
"7313",18
"7314",19
"7315",19
"7316",20
"7317",20
"7318",21
"7319",21
"7320",22
"7321",22
"7322",23
"7323",23
"7324",24
"7325",24
"7326",25
"7327",25
"7328",26
"7329",26
"7330",1
"7331",1
"7332",2
"7333",2
"7334",3
"7335",3
"7336",4
"7337",4
"7338",5
"7339",5
"7340",6
"7341",6
"7342",7
"7343",7
"7344",8
"7345",8
"7346",9
"7347",9
"7348",10
"7349",10
"7350",11
"7351",11
"7352",12
"7353",12
"7354",13
"7355",13
"7356",14
"7357",14
"7358",15
"7359",15
"7360",16
"7361",16
"7362",17
"7363",17
"7364",18
"7365",18
"7366",19
"7367",19
"7368",20
"7369",20
"7370",21
"7371",21
"7372",22
"7373",22
"7374",23
"7375",23
"7376",24
"7377",24
"7378",25
"7379",25
"7380",26
"7381",26
"7382",1
"7383",1
"7384",2
"7385",2
"7386",3
"7387",3
"7388",4
"7389",4
"7390",5
"7391",5
"7392",6
"7393",6
"7394",7
"7395",7
"7396",8
"7397",8
"7398",9
"7399",9
"7400",10
"7401",10
"7402",11
"7403",11
"7404",12
"7405",12
"7406",13
"7407",13
"7408",14
"7409",14
"7410",15
"7411",15
"7412",16
"7413",16
"7414",17
"7415",17
"7416",18
"7417",18
"7418",19
"7419",19
"7420",20
"7421",20
"7422",21
"7423",21
"7424",22
"7425",22
"7426",23
"7427",23
"7428",24
"7429",24
"7430",25
"7431",25
"7432",26
"7433",26
"7434",1
"7435",1
"7436",2
"7437",2
"7438",3
"7439",3
"7440",4
"7441",4
"7442",5
"7443",5
"7444",6
"7445",6
"7446",7
"7447",7
"7448",8
"7449",8
"7450",9
"7451",9
"7452",10
"7453",10
"7454",11
"7455",11
"7456",12
"7457",12
"7458",13
"7459",13
"7460",14
"7461",14
"7462",15
"7463",15
"7464",16
"7465",16
"7466",17
"7467",17
"7468",18
"7469",18
"7470",19
"7471",19
"7472",20
"7473",20
"7474",21
"7475",21
"7476",22
"7477",22
"7478",23
"7479",23
"7480",24
"7481",24
"7482",25
"7483",25
"7484",26
"7485",26
"7486",1
"7487",1
"7488",2
"7489",2
"7490",3
"7491",3
"7492",4
"7493",4
"7494",5
"7495",5
"7496",6
"7497",6
"7498",7
"7499",7
"7500",8
"7501",8
"7502",9
"7503",9
"7504",10
"7505",10
"7506",11
"7507",11
"7508",12
"7509",12
"7510",13
"7511",13
"7512",14
"7513",14
"7514",15
"7515",15
"7516",16
"7517",16
"7518",17
"7519",17
"7520",18
"7521",18
"7522",19
"7523",19
"7524",20
"7525",20
"7526",21
"7527",21
"7528",22
"7529",22
"7530",23
"7531",23
"7532",24
"7533",24
"7534",25
"7535",25
"7536",26
"7537",26
"7538",1
"7539",1
"7540",2
"7541",2
"7542",3
"7543",3
"7544",4
"7545",4
"7546",5
"7547",5
"7548",6
"7549",6
"7550",7
"7551",7
"7552",8
"7553",8
"7554",9
"7555",9
"7556",10
"7557",10
"7558",11
"7559",11
"7560",12
"7561",12
"7562",13
"7563",13
"7564",14
"7565",14
"7566",15
"7567",15
"7568",16
"7569",16
"7570",17
"7571",17
"7572",18
"7573",18
"7574",19
"7575",19
"7576",20
"7577",20
"7578",21
"7579",21
"7580",22
"7581",22
"7582",23
"7583",23
"7584",24
"7585",24
"7586",25
"7587",25
"7588",26
"7589",26
"7590",1
"7591",1
"7592",2
"7593",2
"7594",3
"7595",3
"7596",4
"7597",4
"7598",5
"7599",5
"7600",6
"7601",6
"7602",7
"7603",7
"7604",8
"7605",8
"7606",9
"7607",9
"7608",10
"7609",10
"7610",11
"7611",11
"7612",12
"7613",12
"7614",13
"7615",13
"7616",14
"7617",14
"7618",15
"7619",15
"7620",16
"7621",16
"7622",17
"7623",17
"7624",18
"7625",18
"7626",19
"7627",19
"7628",20
"7629",20
"7630",21
"7631",21
"7632",22
"7633",22
"7634",23
"7635",23
"7636",24
"7637",24
"7638",25
"7639",25
"7640",26
"7641",26
"7642",1
"7643",1
"7644",2
"7645",2
"7646",3
"7647",3
"7648",4
"7649",4
"7650",5
"7651",5
"7652",6
"7653",6
"7654",7
"7655",7
"7656",8
"7657",8
"7658",9
"7659",9
"7660",10
"7661",10
"7662",11
"7663",11
"7664",12
"7665",12
"7666",13
"7667",13
"7668",14
"7669",14
"7670",15
"7671",15
"7672",16
"7673",16
"7674",17
"7675",17
"7676",18
"7677",18
"7678",19
"7679",19
"7680",20
"7681",20
"7682",21
"7683",21
"7684",22
"7685",22
"7686",23
"7687",23
"7688",24
"7689",24
"7690",25
"7691",25
"7692",26
"7693",26
"7694",1
"7695",1
"7696",2
"7697",2
"7698",3
"7699",3
"7700",4
"7701",4
"7702",5
"7703",5
"7704",6
"7705",6
"7706",7
"7707",7
"7708",8
"7709",8
"7710",9
"7711",9
"7712",10
"7713",10
"7714",11
"7715",11
"7716",12
"7717",12
"7718",13
"7719",13
"7720",14
"7721",14
"7722",15
"7723",15
"7724",16
"7725",16
"7726",17
"7727",17
"7728",18
"7729",18
"7730",19
"7731",19
"7732",20
"7733",20
"7734",21
"7735",21
"7736",22
"7737",22
"7738",23
"7739",23
"7740",24
"7741",24
"7742",25
"7743",25
"7744",26
"7745",26
"7746",1
"7747",1
"7748",2
"7749",2
"7750",3
"7751",3
"7752",4
"7753",4
"7754",5
"7755",5
"7756",6
"7757",6
"7758",7
"7759",7
"7760",8
"7761",8
"7762",9
"7763",9
"7764",10
"7765",10
"7766",11
"7767",11
"7768",12
"7769",12
"7770",13
"7771",13
"7772",14
"7773",14
"7774",15
"7775",15
"7776",16
"7777",16
"7778",17
"7779",17
"7780",18
"7781",18
"7782",19
"7783",19
"7784",20
"7785",20
"7786",21
"7787",21
"7788",22
"7789",22
"7790",23
"7791",23
"7792",24
"7793",24
"7794",25
"7795",25
"7796",26
"7797",26
